GeneName,Trait,GeneSymbol
Zm00001d014263,17: GreenCoverage; 26: veg; 37: RGB_R/GRVI/MGRVI/RGBVI/ExGR/rn/GLI/veg/ExG/NDI/GLI2/ExR/gn; 44: RGBVI/ExG/NDI/rn/ExR/veg/MGRVI/GLI2/GRVI/ExGR/RGB_R/gn/GLI,-
Zm00001d014278,44: CIVE/COM/GreenCoverage; 51: ExGR/veg/NDI/MGRVI/ExR/GRVI,ras11E3
Zm00001d014280,10: RGB_R; 12: veg,pco098524b
Zm00001d014306,73: NDI/rn/GRVI/MGRVI/ExR/GLI2,pco077445
Zm00001d014309,115: ExR,-
Zm00001d014330,15: rn/IKAW/GLI2,LOC100383530
Zm00001d014345,44: RGBVI/ExG/NDI/ExR/veg/MGRVI/GRVI/ExGR/gn/GLI,-
Zm00001d014347,101: GRVI/ExGR/NDI/MGRVI; 108: ExGR/MGRVI/GRVI/NDI; 115: NDI/GRVI/MGRVI/ExGR,-
Zm00001d014348,65: GreenCoverage; 80: CIVE/veg/GreenCoverage/COM/RGBVI/ExG/GLI/gn,-
Zm00001d014351,17: MGRVI/ExR/GLI2/NDI/GRVI/ExGR,-
Zm00001d014367,65: veg/RGBVI/ExG/ExGR/GLI/gn,-
Zm00001d014369,101: ints/RGB_R; 65: RGBVI/GLI; 73: RGB_R/ints,LOC103626280
Zm00001d014378,108: IKAW/rn; 65: veg/RGBVI/ExG/ExGR/GLI/gn,c3h63
Zm00001d014382,65: RGBVI,-
Zm00001d014383,14: MGRVI/ExGR/GRVI/NDI; 24: ints,Zm00001d014383
Zm00001d014400,10: COM/CIVE/gn/veg/ExG/GLI; 12: ints; 15: CIVE/gn/GLI/veg/COM/ExG; 37: RGB_R/ints; 44: ints/RGB_R,-
Zm00001d014401,10: COM/CIVE/gn/veg/ExG/GLI; 15: CIVE/gn/GLI/veg/COM/ExG,-
Zm00001d014411,37: IKAW,-
Zm00001d014415,101: GLI2/GRVI/ExR/NDI/rn/IKAW/MGRVI,-
Zm00001d014429,115: ExR/NDI/GLI2/GRVI/MGRVI/ExGR/rn; 51: IKAW; 73: veg; 94: GreenCoverage,-
Zm00001d014444,10: GLI2/NDI/ExR/ExGR/GRVI/MGRVI/rn; 101: veg/RGBVI; 44: RGBVI/ExG/IKAW/gn/GLI/GreenCoverage; 51: ExGR/NDI/ExR/GRVI; 88: IKAW,-
Zm00001d014445,10: GLI2/NDI/ExR/ExGR/GRVI/MGRVI/rn; 101: veg/RGBVI; 14: MGRVI/ExGR/GLI2/GRVI/ExR/NDI; 15: NDI/GRVI; 19: IKAW; 44: RGBVI/ExG/IKAW/gn/GLI/GreenCoverage; 51: ExGR/NDI/ExR/GRVI; 88: IKAW,-
Zm00001d014447,12: CIVE/COM; 26: RGB_R,-
Zm00001d014489,15: gn/GLI/RGBVI/ExG; 17: veg; 24: GreenCoverage; 26: GreenCoverage,glu20
Zm00001d014500,44: RGBVI/ExG/veg/gn/GLI; 80: ExGR/veg/RGBVI/ExG/GLI/gn,smc5
Zm00001d014506,37: CIVE/COM/rn,-
Zm00001d014508,115: ints/RGB_R; 65: rn,-
Zm00001d014509,115: ints/RGB_R; 65: rn,cl817_-1c
Zm00001d014512,37: IKAW,ubp27
Zm00001d014516,80: GLI2/rn,LOC100384686
Zm00001d014524,15: ints,mmp205
Zm00001d014525,26: rn/GLI2,-
Zm00001d014540,88: rn/GLI2; 94: rn/IKAW/MGRVI/ExR/GLI2/GRVI/NDI,IDP4479
Zm00001d014568,101: ExG/veg/GLI/gn/RGBVI; 115: IKAW; 19: CIVE/ExG/GLI/gn/veg/COM; 24: rn/MGRVI/NDI/GRVI/ExGR/GLI2/ExR; 37: RGBVI/ExGR/GLI/veg/ExG/gn; 73: IKAW; 88: ExGR; 94: GLI/ExG/ExGR/RGBVI/gn,-
Zm00001d014569,88: ints,hma1
Zm00001d014572,108: gn/GLI/ExG; 115: CIVE/ints/ExG/GLI/COM/gn/RGB_R/veg; 26: NDI/ExR/GRVI/rn/MGRVI/GLI2; 44: CIVE/COM,LOC100191246
Zm00001d014574,73: ExG/GLI/gn/RGBVI,-
Zm00001d014577,101: GRVI/ExGR/ExR/NDI/MGRVI; 12: ints/gn/ExG/GLI/RGBVI; 14: GreenCoverage; 15: CIVE/gn/GLI/RGBVI/GreenCoverage/COM/ExG; 17: CIVE/GLI/GreenCoverage/gn/COM/ExG; 19: CIVE/RGBVI/GreenCoverage/ExG/GLI/gn/veg/COM; 24: GreenCoverage,-
Zm00001d014581,51: CIVE/COM,-
Zm00001d014595,80: rn,dek38
Zm00001d014626,10: GLI2/NDI/ExR/ExGR/GRVI/MGRVI,pco083390
Zm00001d014646,12: GreenCoverage,-
Zm00001d014652,108: ints,nbslrr1
Zm00001d014674,24: IKAW; 44: CIVE/NDI/rn/ExR/MGRVI/GLI2/GRVI/COM/GreenCoverage; 51: CIVE/COM/GreenCoverage/GLI2,IDP8434
Zm00001d014683,101: ExG/veg/GLI/gn/RGBVI,-
Zm00001d014695,15: ExGR; 94: IKAW,LOC103626416
Zm00001d014703,115: ints/RGB_R,IDP3908
Zm00001d014728,65: CIVE/COM,mtopvib1
Zm00001d014730,65: CIVE/COM/GreenCoverage,-
Zm00001d014749,65: GreenCoverage,cl1835_1
Zm00001d014765,10: COM/CIVE/gn/veg/ExG/GLI,dbb5
Zm00001d014772,101: IKAW,-
Zm00001d014775,12: gn/ExG/GLI/COM,-
Zm00001d014789,101: GLI2/rn,-
Zm00001d014812,65: CIVE/COM/GreenCoverage,-
Zm00001d014813,101: ExG/veg/GLI/gn/RGBVI; 44: ints/RGB_R,atr1
Zm00001d014814,44: ints/RGB_R,bhlh127
Zm00001d014820,65: CIVE/COM/GreenCoverage,-
Zm00001d014824,80: RGBVI; 88: gn/RGBVI/ExG/GLI,-
Zm00001d014826,94: ints,-
Zm00001d014831,101: IKAW,-
Zm00001d014835,101: ExG/veg/GLI/gn; 94: RGB_R,-
Zm00001d014844,19: ints; 73: NDI/GRVI/MGRVI/ExGR/ExR/GLI2; 80: veg/RGBVI/ExG/gn,sbe1
Zm00001d014862,65: GreenCoverage,umc1870
Zm00001d014865,73: RGB_R,cals3
Zm00001d014867,15: GreenCoverage; 17: GreenCoverage; 37: CIVE/COM/RGBVI; 44: NDI/ExR/MGRVI/GLI2/GRVI/ExGR,cl858_1a
Zm00001d014895,65: GreenCoverage,-
Zm00001d014897,19: GRVI/MGRVI/NDI/ExGR/ExR; 24: CIVE/gn/COM/RGBVI/ExG/GLI,umc1373
Zm00001d014900,65: GreenCoverage; 80: GreenCoverage,arid7/phd29
Zm00001d014908,12: ints,-
Zm00001d014909,12: veg; 65: veg/GreenCoverage,phd55
Zm00001d014912,108: IKAW/GLI2/rn,pdi4
Zm00001d014928,73: IKAW,-
Zm00001d014967,15: ints,-
Zm00001d014991,108: IKAW; 44: NDI/ExR/MGRVI/GRVI/ExGR; 51: ExGR/NDI/MGRVI/ExR/GRVI; 80: GLI2/rn,-
Zm00001d015000,115: rn; 94: MGRVI/ExR/GLI2/GRVI/NDI,-
Zm00001d015008,15: RGBVI,si945020c09
Zm00001d015015,115: GreenCoverage,-
Zm00001d015024,10: gn/ExG/GLI; 12: gn/ExG/GLI; 15: CIVE/gn/GLI/veg/COM/ExG,-
Zm00001d015026,17: MGRVI/ExR/GLI2/NDI/rn/GRVI/ExGR,spds3
Zm00001d015037,115: ints/RGB_R,gts2
Zm00001d015050,51: rn,dnaj139
Zm00001d015063,101: ints; 115: GreenCoverage,-
Zm00001d015086,14: ints/RGB_R,-
Zm00001d015089,80: veg,-
Zm00001d015107,12: ints,-
Zm00001d015115,12: ints,-
Zm00001d015118,108: IKAW; 88: IKAW,bzip14
Zm00001d015121,108: ExGR/MGRVI/GRVI/NDI; 115: CIVE/ExG/GLI/COM/gn/ExGR/veg,-
Zm00001d015131,65: veg/RGBVI/ExG/GLI/gn,IDP3995
Zm00001d015133,65: RGB_R/ints; 88: ints,nrat2
Zm00001d015134,65: RGB_R/ints,LOC100193873
Zm00001d015139,101: CIVE/COM; 88: ints,-
Zm00001d015156,101: RGBVI; 88: ints/RGB_R,ppr278
Zm00001d015173,10: ints; 88: GLI2,-
Zm00001d015180,108: RGB_R,pco082324
Zm00001d015186,108: gn/GLI/ExG,xat5
Zm00001d015203,44: RGB_R,-
Zm00001d015221,17: CIVE/GLI/gn/COM/RGBVI/ExG; 19: CIVE/RGBVI/ExG/GLI/gn/veg/COM; 24: CIVE/MGRVI/NDI/COM/GRVI; 88: gn/ExG/veg,-
Zm00001d015227,94: GLI/ExG/veg/gn,-
Zm00001d015228,94: GLI/ExG/veg/gn,prmt1
Zm00001d015234,65: RGBVI/RGB_R/ints/ExG/GLI/gn; 88: ints/RGB_R,LOC100382426
Zm00001d015239,10: COM/CIVE/gn/veg/ExG/GLI; 12: CIVE/COM,LOC100285643
Zm00001d015249,14: GreenCoverage; 15: GreenCoverage; 17: GreenCoverage; 19: GreenCoverage; 37: GRVI/MGRVI/RGBVI/ExGR/GLI/veg/ExG/NDI/GLI2/ExR/gn; 51: ExGR/NDI/MGRVI/ExR/GRVI,cl56778_1
Zm00001d015252,80: ExGR/NDI/GRVI/MGRVI,-
Zm00001d015254,88: rn,-
Zm00001d015255,73: RGB_R/ints,-
Zm00001d015258,101: ints; 19: RGB_R,-
Zm00001d015262,88: ExR/GRVI/ExGR/MGRVI/NDI,-
Zm00001d015263,51: IKAW,-
Zm00001d015268,108: GreenCoverage,LOC103626617
Zm00001d015294,17: MGRVI/ExR/NDI/GRVI/ExGR; 19: GLI2/ExR,-
Zm00001d015306,65: RGB_R/ints,LOC100277365
Zm00001d015307,101: IKAW; 65: IKAW,Zm00001d015307
Zm00001d015313,115: GreenCoverage,pco080890
Zm00001d015328,65: veg/RGBVI/ExG/ExGR/GLI/gn,pco073276b
Zm00001d015344,65: RGB_R/ints; 88: ints/RGB_R; 94: ints/RGB_R,-
Zm00001d015393,10: GreenCoverage; 108: IKAW,-
Zm00001d015425,37: GRVI/MGRVI/RGBVI/ExGR/GLI/veg/ExG/NDI/GLI2/ExR/gn; 65: veg,-
Zm00001d015426,80: IKAW,Zm00001d015426
Zm00001d015429,73: ExR/GLI2,si946029g04b
Zm00001d015432,10: RGBVI; 14: RGBVI; 15: CIVE/gn/GLI/RGBVI/COM/ExG,-
Zm00001d015435,24: IKAW; 44: CIVE/COM,cl6312_1a
Zm00001d015440,10: gn/ExG/GLI; 65: RGB_R,-
Zm00001d015443,88: ExR/GRVI/ExGR/MGRVI/NDI,-
Zm00001d015451,88: ints/RGB_R,sbp1
Zm00001d015456,17: RGB_R; 19: RGB_R,-
Zm00001d015459,65: veg; 88: veg,bm5
Zm00001d015463,108: IKAW,caspl29
Zm00001d015469,94: ints/RGB_R,dsy2
Zm00001d015495,115: GreenCoverage,-
Zm00001d015497,15: RGB_R; 26: IKAW,aco6
Zm00001d015499,115: ints/RGB_R; 24: ints,si687072e08
Zm00001d015505,17: RGB_R,-
Zm00001d015520,80: RGBVI,rz87(clp)
Zm00001d015529,10: RGBVI/ints; 101: GreenCoverage/RGBVI; 12: ints,-
Zm00001d015531,101: ints; 15: CIVE/veg/COM,-
Zm00001d015532,101: RGBVI,-
Zm00001d015557,26: ints,pat25
Zm00001d015571,10: IKAW/GLI2/NDI/ExR/GRVI/MGRVI/rn; 14: MGRVI/GLI2/GRVI/IKAW/ExR/ints/NDI/rn; 15: rn/IKAW,cl26792_1
Zm00001d015579,80: veg/RGBVI/ExG/GLI/gn,LOC100382160
Zm00001d015587,88: RGBVI,-
Zm00001d015590,73: ExG/GLI/gn/ExGR/veg,-
Zm00001d015609,24: RGB_R/ints,gpx8
Zm00001d015612,115: GreenCoverage; 26: ints; 80: IKAW,-
Zm00001d015629,37: RGB_R/ints; 44: ints/RGB_R; 51: ints/RGB_R; 80: ints,-
Zm00001d015634,10: COM/CIVE/gn/veg/ExG/GLI; 108: RGB_R; 12: CIVE/COM; 15: veg; 26: rn/GLI2,-
Zm00001d015637,94: ints,IDP8262
Zm00001d015687,15: RGB_R,-
Zm00001d015692,88: ExGR,npi571
Zm00001d015693,10: IKAW/GLI2/rn; 108: IKAW; 14: GLI2/ExR; 15: NDI/GRVI/rn/ExR/IKAW/GLI2/ExGR/MGRVI; 19: rn/IKAW,-
Zm00001d015699,15: GreenCoverage; 17: GreenCoverage; 44: rn/GLI2,-
Zm00001d015703,10: COM/CIVE/gn/ExG/GLI; 115: GLI2/IKAW/rn; 12: RGB_R; 17: IKAW/MGRVI/ExR/GLI2/NDI/rn/GRVI/ExGR,-
Zm00001d015713,101: ints/RGB_R,-
Zm00001d015715,101: CIVE/ExG/GLI/gn/COM/RGBVI; 15: rn/IKAW/GLI2; 73: IKAW,-
Zm00001d015743,24: gn/RGBVI/ExG/GLI,bzip61
Zm00001d015754,14: ints/RGB_R,umc1860
Zm00001d015769,108: IKAW,-
Zm00001d015770,10: GreenCoverage; 12: GreenCoverage,-
Zm00001d015778,88: RGBVI/GLI; 94: GLI/ExG/RGBVI/gn,ebf2
Zm00001d015779,101: GLI2/GRVI/ExGR/ExR/NDI/rn/MGRVI; 108: ExGR/ExR/MGRVI/GRVI/NDI; 12: ints; 19: ints; 73: RGB_R/GLI2/ints; 88: RGBVI; 94: RGBVI,grf23
Zm00001d015788,19: IKAW,prc4
Zm00001d015789,10: RGBVI; 101: GLI2/GRVI/veg/ExGR/ExR/NDI/rn/GLI/MGRVI; 108: ExGR/ExR/MGRVI/GRVI/NDI; 115: RGBVI,-
Zm00001d015805,14: RGBVI/GLI/ExG/gn,-
Zm00001d015810,73: ints; 88: gn/RGBVI/ExG/veg/GLI; 94: RGBVI,-
Zm00001d015821,115: IKAW/rn; 17: MGRVI/ExR/GLI2/NDI/rn/GRVI/ExGR; 73: rn/ExR/GLI2,pgl21
Zm00001d015823,88: ExR/GRVI/GLI2/MGRVI/NDI,bsdtf5
Zm00001d015857,115: IKAW,-
Zm00001d015876,108: gn/GLI/veg/ExG/RGBVI; 37: CIVE/COM,-
Zm00001d015890,10: IKAW/GLI2/NDI/ExR/ExGR/GRVI/MGRVI/rn; 17: RGB_R; 26: RGB_R; 80: RGB_R/ints,-
Zm00001d015893,73: ExR,Zm00001d015893
Zm00001d015894,65: veg/RGBVI/ExG/GLI/gn; 88: gn/RGBVI/ExG/veg/GLI,-
Zm00001d015906,10: GLI2/NDI/ExR/ExGR/GRVI/MGRVI; 14: MGRVI/ExGR/GLI2/GRVI/ExR/NDI; 15: NDI/GRVI/ExR/ExGR/MGRVI; 73: ExG/GLI/NDI/gn/GRVI/MGRVI/ExGR/ExR/veg; 80: ExGR/GLI2/NDI/ExR/GRVI/MGRVI,-
Zm00001d015930,10: veg; 19: GLI2/GRVI/MGRVI/NDI/rn/ExGR/ExR,-
Zm00001d015948,101: RGBVI; 108: RGBVI,-
Zm00001d015958,10: COM/CIVE/gn/veg/ExG/GLI,-
Zm00001d015962,51: CIVE/COM/GreenCoverage,pco064771
Zm00001d015973,80: RGBVI,-
Zm00001d015979,44: IKAW,-
Zm00001d015981,14: IKAW/rn; 15: rn/IKAW/GLI2,-
Zm00001d015982,115: NDI/GRVI/MGRVI/ExGR,-
Zm00001d015985,10: IKAW/GLI2/NDI/ExR/ExGR/GRVI/MGRVI/rn; 14: MGRVI/ExGR/GLI2/GRVI/IKAW/ExR/NDI/rn; 15: NDI/GRVI/rn/ExR/IKAW/GLI2/ExGR/MGRVI; 19: ints; 26: ints; 37: RGB_R/ints; 44: ints/RGB_R; 51: ints/RGB_R,sxd1
Zm00001d015992,12: RGB_R; 37: RGB_R/ints; 51: RGB_R,pco097710a
Zm00001d015999,17: MGRVI/ExR/GLI2/NDI/rn/GRVI/ExGR,LOC103626926
Zm00001d016000,12: rn/GRVI/ExR/ExGR/IKAW/MGRVI/NDI/GLI2; 44: RGBVI/ExG/NDI/ExR/veg/MGRVI/GRVI/ExGR/gn/GLI; 51: veg/GLI/gn/ExG/RGBVI; 80: ExGR/veg/NDI/GRVI/MGRVI; 88: rn,myb157/mybr74
Zm00001d016017,24: GreenCoverage,-
Zm00001d016037,115: GLI2/rn; 15: RGB_R; 65: IKAW; 88: rn/IKAW,-
Zm00001d016045,15: RGBVI,-
Zm00001d016049,12: RGB_R,IDP207
Zm00001d016054,26: IKAW,-
Zm00001d016061,101: CIVE/GreenCoverage/COM/RGBVI,LOC100501078
Zm00001d016063,24: rn/IKAW,-
Zm00001d016064,44: CIVE/COM/GreenCoverage; 51: CIVE/COM/GreenCoverage/GLI2,-
Zm00001d016068,94: GLI2,-
Zm00001d016070,12: GreenCoverage; 24: CIVE/MGRVI/gn/NDI/COM/RGB_R/GRVI/ExGR/GreenCoverage/RGBVI/veg/ExR/ExG/GLI,bag11
Zm00001d016106,24: MGRVI/ExR; 26: NDI/ExR/GRVI/MGRVI/ExGR/GLI2; 80: CIVE/GreenCoverage/COM,prh89
Zm00001d016115,24: CIVE/gn/COM/RGB_R/ExGR/RGBVI/veg/ints/ExG/GLI; 26: RGB_R,-
Zm00001d016145,24: MGRVI/NDI/GRVI/ExGR/GreenCoverage/veg/ExR,-
Zm00001d016149,24: CIVE/MGRVI/gn/NDI/COM/GRVI/ExGR/RGBVI/veg/ExR/ExG/GLI; 26: NDI/ExR/GRVI/MGRVI/ExGR,-
Zm00001d016151,73: RGBVI,LOC103626993
Zm00001d016152,73: RGBVI,-
Zm00001d016155,101: CIVE/ExG/GLI/gn/GreenCoverage/COM/RGBVI,cals8
Zm00001d016156,101: ExG/veg/GLI/gn/RGB_R/RGBVI; 14: RGBVI/IKAW; 15: IKAW/RGBVI; 44: ints/RGB_R; 65: ExG/GLI/gn,-
Zm00001d016193,101: ExG/veg/GLI/gn; 65: veg/RGBVI/ExG/ExGR/GLI/gn; 73: NDI/GRVI/MGRVI/ExGR/ExR,IDP5041
Zm00001d016200,65: veg/ExR/MGRVI/RGBVI/GLI2/NDI/ExG/ExGR/GLI/rn/GRVI/gn; 73: NDI/GRVI/MGRVI/ExGR/ExR/veg,-
Zm00001d016203,65: RGB_R/ints; 94: GRVI/NDI,-
Zm00001d016228,101: GreenCoverage,-
Zm00001d016234,94: RGBVI,-
Zm00001d016242,101: CIVE/ExG/veg/GLI/gn/COM/RGBVI; 115: ints; 65: veg/RGBVI/ExG/ExGR/GLI/gn; 73: ExG/GLI/gn/RGBVI/IKAW; 88: ints/RGB_R; 94: GLI/ExG/RGBVI/veg/gn,Zm00001d016242
Zm00001d016254,101: ExG/gn/RGBVI; 88: gn/RGBVI/ExG/veg/GLI; 94: GLI/ExG/RGBVI/gn,-
Zm00001d016273,101: CIVE/GreenCoverage/COM/RGBVI; 108: GreenCoverage; 14: GreenCoverage; 65: CIVE/COM; 73: RGBVI,-
Zm00001d016274,101: ExG/veg/GLI/gn/RGBVI; 73: RGBVI,tst2
Zm00001d016276,88: GreenCoverage,rps24
Zm00001d016280,19: RGB_R,LOC103627069
Zm00001d016298,44: CIVE/COM; 51: CIVE/COM/GreenCoverage,hbtf2
Zm00001d016299,10: NDI/ExGR/veg/GRVI,mcf1
Zm00001d016301,101: CIVE/GreenCoverage/COM,Zm00001d016301
Zm00001d016305,101: GreenCoverage; 65: GreenCoverage; 73: CIVE/COM/GreenCoverage; 80: CIVE/GreenCoverage/COM; 88: CIVE/gn/RGBVI/COM/ExG/veg/ExGR/GLI/GreenCoverage; 94: GLI/GreenCoverage/ExG/RGBVI/gn,Zm00001d016305
Zm00001d016308,101: CIVE/GreenCoverage/COM/RGBVI; 73: CIVE/ExG/GLI/gn/RGBVI/COM/veg/GreenCoverage; 80: CIVE/GreenCoverage/COM; 88: CIVE/gn/RGBVI/COM/ExG/veg/GLI/GreenCoverage; 94: CIVE/GLI/GreenCoverage/ExG/RGBVI/veg/gn,-
Zm00001d016309,88: gn/RGBVI/ExG/veg/GLI; 94: RGBVI,-
Zm00001d016311,101: CIVE/ExG/veg/GLI/gn/GreenCoverage/COM/RGBVI; 19: rn; 26: ints/RGB_R; 88: gn/ExG/veg/ExGR/GLI/IKAW; 94: GLI/ExG/ExGR/MGRVI/veg/gn/GRVI/NDI,pco081178a
Zm00001d016312,26: ints/RGB_R,-
Zm00001d016315,51: GreenCoverage; 65: IKAW; 88: IKAW,-
Zm00001d016316,88: GRVI/ExGR/MGRVI/NDI; 94: ExGR,zim37
Zm00001d016318,115: RGB_R,-
Zm00001d016322,10: IKAW/GLI2/NDI/ExR/GreenCoverage/GRVI/MGRVI/rn; 101: CIVE/ExG/veg/GLI/gn/GreenCoverage/COM/RGBVI; 14: GLI2/IKAW/rn; 15: rn/ExR/IKAW/GLI2; 17: GLI/gn/COM/RGBVI/ExG; 80: GreenCoverage; 88: CIVE/gn/RGBVI/ExG/veg/ExGR/GLI; 94: GLI/ExG/ExGR/veg/gn,-
Zm00001d016326,101: CIVE/ExG/veg/GLI/gn/GreenCoverage/COM/RGBVI; 94: ExGR/veg,-
Zm00001d016327,101: RGBVI; 73: CIVE/COM/GreenCoverage; 80: CIVE/GreenCoverage/COM; 88: CIVE/gn/RGBVI/COM/ExG/veg/ExGR/GLI/GreenCoverage; 94: GLI/ExG/RGBVI/veg/gn,-
Zm00001d016330,73: ExG/GLI/gn/RGBVI/veg; 88: gn/RGBVI/ExG/veg/ExGR/GLI; 94: CIVE/GLI/COM/ExG/RGBVI/veg/gn,-
Zm00001d016332,101: GreenCoverage,prh50
Zm00001d016343,37: RGB_R/ints; 65: IKAW; 88: gn/ExG/ExGR/GLI/IKAW; 94: GLI/ExG/ExGR/MGRVI/RGBVI/veg/ExR/gn/GRVI/NDI,-
Zm00001d016347,24: ints; 26: ints/RGB_R; 73: CIVE/ExG/GLI/gn/RGBVI/COM; 80: GreenCoverage,cl34301_1b
Zm00001d016351,65: veg/ExR/MGRVI/RGBVI/NDI/ExG/ExGR/GLI/GRVI/gn; 88: CIVE/ExR/gn/COM/GRVI/ExG/veg/ExGR/GLI/MGRVI/NDI,GRMZM2G028366
Zm00001d016354,101: CIVE/veg/GreenCoverage/COM/RGBVI; 24: ints; 26: ints/RGB_R; 65: veg/ExR/MGRVI/RGBVI/NDI/ExG/ExGR/GLI/GRVI/gn; 73: CIVE/ExG/GLI/gn/RGBVI/COM/veg/GreenCoverage; 80: CIVE/GreenCoverage/COM; 88: gn/RGBVI/ExG/veg/ExGR/GLI; 94: GLI/ExG/RGBVI/veg/gn,bhlh72
Zm00001d016358,101: GreenCoverage; 88: ExR/GRVI/ExGR/MGRVI/NDI; 94: ExGR/MGRVI/veg/ExR/GRVI/NDI,elfg2
Zm00001d016363,73: ExG/GLI/gn/RGBVI,caspl30
Zm00001d016364,101: GreenCoverage; 73: CIVE/ExG/GLI/gn/COM,umc2407
Zm00001d016365,80: RGBVI,dla1
Zm00001d016373,65: CIVE/COM,-
Zm00001d016378,101: GreenCoverage; 73: ExG/GLI/gn/RGBVI; 88: RGBVI; 94: GLI/ExG/RGBVI/gn,GRMZM2G133464
Zm00001d016406,101: GreenCoverage,-
Zm00001d016411,101: CIVE/ExG/veg/GLI/gn/COM/RGBVI,pco098455
Zm00001d016414,12: IKAW; 37: CIVE/COM/GreenCoverage,LOC100273247
Zm00001d016415,14: GreenCoverage; 26: rn; 37: RGB_R; 44: RGB_R,LOC103627130
Zm00001d016419,101: CIVE/GreenCoverage/COM/RGBVI; 14: CIVE/RGBVI/veg/GLI/ExG/gn/COM; 17: MGRVI/ExR/NDI/GRVI/ExGR,-
Zm00001d016420,101: GreenCoverage,LOC103628611
Zm00001d016429,101: GreenCoverage,-
Zm00001d016431,108: IKAW; 73: CIVE/COM/GreenCoverage; 88: CIVE/COM/IKAW,-
Zm00001d016432,101: GreenCoverage; 37: GRVI/MGRVI/ExGR/NDI/ExR; 44: RGB_R; 65: veg/ExGR; 88: CIVE,-
Zm00001d016433,101: ExG/veg/GLI/gn/RGBVI; 12: GreenCoverage; 14: GreenCoverage; 15: GreenCoverage; 17: IKAW; 26: ints; 51: veg/GLI/gn/ExG/RGBVI; 65: CIVE/COM/veg/ExR/MGRVI/RGBVI/GLI2/NDI/ExG/ExGR/GLI/GRVI/gn; 73: CIVE/ExG/GLI/gn/RGBVI/COM; 80: ExGR/RGB_R/veg/NDI/RGBVI/ExG/ExR/GLI/gn/ints/GRVI/MGRVI; 88: ExR/gn/RGBVI/GRVI/ExG/veg/ExGR/GLI/MGRVI/NDI; 94: GLI/ExG/RGBVI/veg/gn,-
Zm00001d016435,108: IKAW,-
Zm00001d016441,101: CIVE/ExG/veg/GLI/gn/GreenCoverage/COM/RGBVI; 24: RGB_R; 26: NDI/ExR/GRVI/MGRVI/ExGR; 65: veg/RGBVI/ExG/ExGR/GLI/gn; 88: gn/GRVI/ExG/veg/ExGR/GLI/MGRVI/NDI; 94: GLI/ExG/veg/gn,naat4
Zm00001d016442,37: RGB_R/ints,din5
Zm00001d016443,101: ExG/veg/GLI/gn/RGBVI; 65: veg/ExG/ExGR/GLI/gn; 73: ExG/GLI/gn/veg; 88: CIVE/gn/RGBVI/COM/ExG/veg/ExGR/GLI/GreenCoverage; 94: GLI/ExG/ExGR/veg/gn,mmp19
Zm00001d016452,101: CIVE/GreenCoverage/COM,IDP2401
Zm00001d016459,14: GreenCoverage; 15: GreenCoverage,iain1
Zm00001d016461,65: GreenCoverage,-
Zm00001d016469,10: IKAW; 14: GLI2/IKAW/ExR/rn; 73: veg,csu842a
Zm00001d016471,88: rn/GLI2,Zm00001d016471
Zm00001d016474,37: RGBVI/ExGR/GLI/veg/ExG/gn; 44: RGBVI/ExG/NDI/ExR/veg/GRVI/ExGR/gn/GLI; 51: GLI/gn/ExG/RGBVI,prh40
Zm00001d016476,101: CIVE/ExG/veg/GLI/gn/GreenCoverage/COM/RGBVI; 65: CIVE/COM/GreenCoverage; 73: CIVE/ExG/GLI/gn/COM/veg; 88: gn/RGBVI/ExG/veg/ExGR/GLI; 94: GLI/ExG/ExGR/RGBVI/veg/gn,-
Zm00001d016479,101: CIVE/GreenCoverage/COM; 24: IKAW; 73: ExG/GLI/gn/RGBVI; 94: GLI/GreenCoverage/ExG/RGBVI/gn,impb12
Zm00001d016483,12: RGB_R,-
Zm00001d016493,115: GreenCoverage,cl46799_1b
Zm00001d016511,101: CIVE/ExG/veg/GLI/gn/GreenCoverage/COM/RGBVI,pub15
Zm00001d016512,26: ints,pco063683
Zm00001d016516,115: GLI2/rn; 12: rn/GRVI/ExR/ExGR/IKAW/MGRVI/NDI/GLI2/veg; 19: IKAW,dng102
Zm00001d016521,51: veg/GLI/gn/ExG/RGBVI,dng105
Zm00001d016532,24: MGRVI/NDI/GRVI,-
Zm00001d016542,26: IKAW,pco096371
Zm00001d016545,24: GreenCoverage,pdcb34
Zm00001d016553,26: ints,-
Zm00001d016557,65: CIVE/COM; 88: CIVE/COM,-
Zm00001d016558,101: CIVE/ExG/veg/GLI/gn/GreenCoverage/COM/RGBVI; 108: GreenCoverage,xyl4
Zm00001d016559,108: GreenCoverage; 115: GreenCoverage; 94: ExGR/veg,umc1092
Zm00001d016566,65: GreenCoverage/IKAW; 73: CIVE/ExG/GLI/gn/RGBVI/veg; 88: CIVE/gn/RGBVI/COM/ExG/GLI/GreenCoverage; 94: RGBVI,LOC107548104
Zm00001d016581,10: IKAW/veg/rn; 101: ExG/veg/GLI/gn/RGBVI; 14: GLI2/rn; 15: NDI/GRVI/rn/ExR/IKAW/GLI2/ExGR/MGRVI; 26: rn; 44: NDI/rn/ExR/veg/MGRVI/GLI2/GRVI/ExGR; 51: rn/ExGR/NDI/MGRVI/ExR/GLI2/GRVI; 65: IKAW; 73: ExG/GLI/gn/RGBVI; 88: ExR/GRVI/ExGR/MGRVI/NDI,IDP3982
Zm00001d016606,115: ExR,si603012c11e
